week_start_date,store_id,product_id,weekly_units_sold,target_next_week,holiday_promotion_flag,dominant_weather_condition,dominant_seasonality,lag_1,lag_2,lag_4,rolling_mean_4,rolling_std_4,year,month,quarter,week_of_year
2023-06-12,S001,P0006,1222,1033.0,1,Cloudy,Spring,1289.0,606.0,743.0,776.25,359.92533948028756,2023,6,2,24
2023-06-19,S001,P0006,1033,1119.0,1,Rainy,Spring,1222.0,1289.0,467.0,896.0,419.8674393980402,2023,6,2,25
2023-06-26,S001,P0006,1119,809.0,1,Sunny,Summer,1033.0,1222.0,606.0,1037.5,307.4112338003719,2023,6,2,26
2023-07-03,S001,P0006,809,779.0,1,Cloudy,Summer,1119.0,1033.0,1289.0,1165.75,112.78704121780547,2023,7,3,27
2023-07-10,S001,P0006,779,908.0,1,Cloudy,Winter,809.0,1119.0,1222.0,1045.75,175.7296692840084,2023,7,3,28
2023-07-17,S001,P0006,908,804.0,1,Cloudy,Autumn,779.0,809.0,1033.0,935.0,167.00498994541138,2023,7,3,29
2023-07-24,S001,P0006,804,1050.0,1,Cloudy,Summer,908.0,779.0,1119.0,903.75,153.7213387919852,2023,7,3,30
2023-07-31,S001,P0006,1050,690.0,1,Rainy,Spring,804.0,908.0,809.0,825.0,56.868268832454284,2023,7,3,31
2023-08-07,S001,P0006,690,627.0,1,Snowy,Autumn,1050.0,804.0,779.0,885.25,123.22168369785255,2023,8,3,32
2023-08-14,S001,P0006,627,521.0,1,Sunny,Autumn,690.0,1050.0,908.0,863.0,153.19268912059835,2023,8,3,33
2023-08-21,S001,P0006,521,1079.0,1,Snowy,Spring,627.0,690.0,804.0,792.75,186.48927583107906,2023,8,3,34
2023-08-28,S001,P0006,1079,846.0,1,Cloudy,Summer,521.0,627.0,1050.0,722.0,229.51688391053128,2023,8,3,35
2023-09-04,S001,P0006,846,838.0,1,Rainy,Winter,1079.0,521.0,690.0,729.25,243.37128699444727,2023,9,3,36
2023-09-11,S001,P0006,838,1387.0,1,Snowy,Winter,846.0,1079.0,627.0,768.25,247.45016333260648,2023,9,3,37
2023-09-18,S001,P0006,1387,1487.0,1,Cloudy,Autumn,838.0,846.0,521.0,821.0,229.1127815436471,2023,9,3,38
2023-09-25,S001,P0006,1487,1278.0,1,Cloudy,Summer,1387.0,838.0,1079.0,1037.5,258.4214903344282,2023,9,3,39
2023-10-02,S001,P0006,1278,1168.0,1,Rainy,Autumn,1487.0,1387.0,846.0,1139.5,345.9561629262687,2023,10,4,40
2023-10-09,S001,P0006,1168,933.0,1,Sunny,Winter,1278.0,1487.0,838.0,1247.5,286.03088411335403,2023,10,4,41
2023-10-16,S001,P0006,933,825.0,1,Cloudy,Autumn,1168.0,1278.0,1387.0,1330.0,137.65415600942444,2023,10,4,42
2023-10-23,S001,P0006,825,1056.0,1,Sunny,Autumn,933.0,1168.0,1487.0,1216.5,230.70688474050135,2023,10,4,43
2023-10-30,S001,P0006,1056,1156.0,1,Snowy,Autumn,825.0,933.0,1278.0,1051.0,208.34106652314202,2023,10,4,44
2023-11-06,S001,P0006,1156,813.0,1,Cloudy,Autumn,1056.0,825.0,1168.0,995.5,148.76491521861024,2023,11,4,45
2023-11-13,S001,P0006,813,605.0,1,Sunny,Autumn,1156.0,1056.0,933.0,992.5,144.17697458332344,2023,11,4,46
2023-11-20,S001,P0006,605,616.0,1,Snowy,Winter,813.0,1156.0,825.0,962.5,170.72492495239322,2023,11,4,47
2023-11-27,S001,P0006,616,853.0,1,Rainy,Winter,605.0,813.0,1056.0,907.5,247.81780942189562,2023,11,4,48
2023-12-04,S001,P0006,853,778.0,1,Cloudy,Spring,616.0,605.0,1156.0,797.5,257.397876189115,2023,12,4,49
2023-12-11,S001,P0006,778,969.0,1,Sunny,Spring,853.0,616.0,813.0,721.75,129.57205202769217,2023,12,4,50
2023-12-18,S001,P0006,969,519.0,1,Cloudy,Autumn,778.0,853.0,605.0,713.0,122.33560397529536,2023,12,4,51
2023-12-25,S001,P0006,519,87.0,1,Snowy,Autumn,969.0,778.0,616.0,804.0,147.92565700378114,2023,12,4,52
2022-01-24,S001,P0007,1226,860.0,1,Cloudy,Autumn,820.0,963.0,153.0,785.5,450.7671239121153,2022,1,1,4
2022-01-31,S001,P0007,860,870.0,1,Cloudy,Summer,1226.0,820.0,1206.0,1053.75,196.40498126744893,2022,1,1,5
2022-02-07,S001,P0007,870,673.0,1,Rainy,Spring,860.0,1226.0,963.0,967.25,182.71539800100857,2022,2,1,6
2022-02-14,S001,P0007,673,416.0,1,Snowy,Summer,870.0,860.0,820.0,944.0,189.2370647274655,2022,2,1,7
2022-02-21,S001,P0007,416,2195.0,1,Snowy,Autumn,673.0,870.0,1226.0,907.25,231.00847747792065,2022,2,1,8
2022-02-28,S001,P0007,2195,1471.0,1,Snowy,Autumn,416.0,673.0,860.0,704.75,212.75553263468137,2022,2,1,9
2022-03-07,S001,P0007,1471,960.0,1,Rainy,Winter,2195.0,416.0,870.0,1038.5,793.0912095507471,2022,3,1,10
2022-03-14,S001,P0007,960,1454.0,1,Snowy,Autumn,1471.0,2195.0,673.0,1188.75,807.3299098468566,2022,3,1,11
2022-03-21,S001,P0007,1454,564.0,1,Cloudy,Autumn,960.0,1471.0,416.0,1260.5,757.4256839232921,2022,3,1,12
2022-03-28,S001,P0007,564,906.0,1,Rainy,Winter,1454.0,960.0,2195.0,1520.0,508.5869312778956,2022,3,1,13
2022-04-04,S001,P0007,906,1637.0,1,Rainy,Autumn,564.0,1454.0,1471.0,1112.25,435.60408247245215,2022,4,2,14
2022-04-11,S001,P0007,1637,603.0,1,Sunny,Summer,906.0,564.0,960.0,971.0,366.6442417385008,2022,4,2,15
2022-04-18,S001,P0007,603,1045.0,1,Rainy,Autumn,1637.0,906.0,1454.0,1140.25,494.0096996348691,2022,4,2,16
2022-04-25,S001,P0007,1045,845.0,1,Snowy,Autumn,603.0,1637.0,564.0,927.5,497.0865115852574,2022,4,2,17
2022-05-02,S001,P0007,845,1185.0,1,Cloudy,Spring,1045.0,603.0,906.0,1047.75,434.01948880973873,2022,5,2,18
2022-05-09,S001,P0007,1185,967.0,1,Rainy,Winter,845.0,1045.0,1637.0,1032.5,441.66465408346517,2022,5,2,19
2022-05-16,S001,P0007,967,1235.0,1,Sunny,Winter,1185.0,845.0,603.0,919.5,252.95783574870129,2022,5,2,20
2022-05-23,S001,P0007,1235,999.0,1,Snowy,Winter,967.0,1185.0,1045.0,1010.5,142.50497067354155,2022,5,2,21
2022-05-30,S001,P0007,999,656.0,1,Cloudy,Autumn,1235.0,967.0,845.0,1058.0,183.58286049265857,2022,5,2,22
2022-06-06,S001,P0007,656,1181.0,1,Cloudy,Autumn,999.0,1235.0,1185.0,1096.5,133.2804061618471,2022,6,2,23
2022-06-13,S001,P0007,1181,1567.0,1,Rainy,Spring,656.0,999.0,967.0,964.25,237.72445533993118,2022,6,2,24
2022-06-20,S001,P0007,1567,746.0,1,Cloudy,Summer,1181.0,656.0,1235.0,1017.75,261.4464572335993,2022,6,2,25
2022-06-27,S001,P0007,746,1093.0,1,Sunny,Spring,1567.0,1181.0,999.0,1100.75,379.4666212813282,2022,6,2,26
2022-07-04,S001,P0007,1093,743.0,1,Sunny,Winter,746.0,1567.0,656.0,1037.5,420.9026015600287,2022,7,3,27
2022-07-11,S001,P0007,743,716.0,1,Sunny,Summer,1093.0,746.0,1181.0,1146.75,337.279681174739,2022,7,3,28
2022-07-18,S001,P0007,716,940.0,1,Rainy,Winter,743.0,1093.0,1567.0,1037.25,389.50941366459114,2022,7,3,29
2022-07-25,S001,P0007,940,1747.0,1,Snowy,Summer,716.0,743.0,746.0,824.5,179.50766000368967,2022,7,3,30
2022-08-01,S001,P0007,1747,955.0,1,Cloudy,Summer,940.0,716.0,1093.0,873.0,177.42416220271008,2022,8,3,31
2022-08-08,S001,P0007,955,1191.0,1,Snowy,Spring,1747.0,940.0,743.0,1036.5,484.07471875045655,2022,8,3,32
2022-08-15,S001,P0007,1191,1102.0,1,Sunny,Winter,955.0,1747.0,716.0,1089.5,451.7554648258284,2022,8,3,33
2022-08-22,S001,P0007,1102,1327.0,1,Cloudy,Autumn,1191.0,955.0,940.0,1208.25,377.1130467114607,2022,8,3,34
2022-08-29,S001,P0007,1327,874.0,1,Cloudy,Autumn,1102.0,1191.0,1747.0,1248.75,346.1275054080509,2022,8,3,35
2022-09-05,S001,P0007,874,928.0,1,Snowy,Autumn,1327.0,1102.0,955.0,1143.75,156.18658713218724,2022,9,3,36
2022-09-12,S001,P0007,928,385.0,1,Cloudy,Autumn,874.0,1327.0,1191.0,1123.5,190.33391710360064,2022,9,3,37
2022-09-19,S001,P0007,385,667.0,1,Snowy,Autumn,928.0,874.0,1102.0,1057.75,204.1672108836292,2022,9,3,38
2022-09-26,S001,P0007,667,1413.0,1,Cloudy,Spring,385.0,928.0,1327.0,878.5,386.07641730621197,2022,9,3,39
2022-10-03,S001,P0007,1413,984.0,1,Cloudy,Winter,667.0,385.0,874.0,713.5,246.2011372841326,2022,10,4,40
2022-10-10,S001,P0007,984,789.0,1,Rainy,Autumn,1413.0,667.0,928.0,848.25,436.9419297801486,2022,10,4,41
2022-10-17,S001,P0007,789,1040.0,1,Rainy,Spring,984.0,1413.0,385.0,862.25,441.2250937257917,2022,10,4,42
2022-10-24,S001,P0007,1040,1024.0,1,Rainy,Spring,789.0,984.0,667.0,963.25,327.02331721148005,2022,10,4,43
2022-10-31,S001,P0007,1024,751.0,1,Snowy,Spring,1040.0,789.0,1413.0,1056.5,260.8811990159511,2022,10,4,44
2022-11-07,S001,P0007,751,831.0,1,Cloudy,Spring,1024.0,1040.0,984.0,959.25,115.91771506834904,2022,11,4,45
2022-11-14,S001,P0007,831,1089.0,1,Snowy,Winter,751.0,1024.0,789.0,901.0,152.19943057274213,2022,11,4,46
2022-11-21,S001,P0007,1089,1139.0,1,Rainy,Spring,831.0,751.0,1040.0,911.5,143.0722428239208,2022,11,4,47
2022-11-28,S001,P0007,1139,528.0,1,Rainy,Spring,1089.0,831.0,1024.0,923.75,158.9578036251559,2022,11,4,48
2022-12-05,S001,P0007,528,926.0,1,Cloudy,Winter,1139.0,1089.0,751.0,952.5,190.41971186478293,2022,12,4,49
2022-12-12,S001,P0007,926,1134.0,1,Rainy,Summer,528.0,1139.0,831.0,896.75,280.4429532008253,2022,12,4,50
2022-12-19,S001,P0007,1134,1417.0,1,Cloudy,Winter,926.0,528.0,1089.0,920.5,277.0204565250256,2022,12,4,51
2022-12-26,S001,P0007,1417,1193.0,1,Snowy,Spring,1134.0,926.0,1139.0,931.75,286.8825253188727,2022,12,4,52
2023-01-02,S001,P0007,1193,981.0,1,Sunny,Winter,1417.0,1134.0,528.0,1001.25,374.2097228382327,2023,1,1,1
2023-01-09,S001,P0007,981,1159.0,1,Cloudy,Spring,1193.0,1417.0,926.0,1167.5,201.9447119056772,2023,1,1,2
2023-01-16,S001,P0007,1159,1005.0,1,Sunny,Spring,981.0,1193.0,1134.0,1181.25,180.7841715047724,2023,1,1,3
2023-01-23,S001,P0007,1005,687.0,1,Cloudy,Autumn,1159.0,981.0,1417.0,1187.5,179.0297926789476,2023,1,1,4
2023-01-30,S001,P0007,687,1179.0,1,Cloudy,Autumn,1005.0,1159.0,1193.0,1084.5,107.01246033367777,2023,1,1,5
2023-02-06,S001,P0007,1179,1130.0,1,Cloudy,Spring,687.0,1005.0,981.0,958.0,197.1293991265643,2023,2,1,6
2023-02-13,S001,P0007,1130,964.0,1,Cloudy,Spring,1179.0,687.0,1159.0,1007.5,227.36974292988126,2023,2,1,7
2023-02-20,S001,P0007,964,1289.0,1,Cloudy,Spring,1130.0,1179.0,1005.0,1000.25,221.31030251662548,2023,2,1,8
2023-02-27,S001,P0007,1289,1150.0,1,Sunny,Winter,964.0,1130.0,687.0,990.0,221.96546277893538,2023,2,1,9
2023-03-06,S001,P0007,1150,577.0,1,Sunny,Autumn,1289.0,964.0,1179.0,1140.5,135.1505333569459,2023,3,1,10
2023-03-13,S001,P0007,577,945.0,1,Cloudy,Spring,1150.0,1289.0,1130.0,1133.25,133.1599914889364,2023,3,1,11
2023-03-20,S001,P0007,945,1314.0,1,Cloudy,Spring,577.0,1150.0,964.0,995.0,308.83976427914894,2023,3,1,12
2023-03-27,S001,P0007,1314,748.0,1,Snowy,Autumn,945.0,577.0,1289.0,990.25,309.62060116643875,2023,3,1,13
2023-04-03,S001,P0007,748,1035.0,1,Cloudy,Autumn,1314.0,945.0,1150.0,996.5,317.80549607162806,2023,4,2,14
2023-04-10,S001,P0007,1035,671.0,1,Cloudy,Autumn,748.0,1314.0,577.0,896.0,316.6438588277587,2023,4,2,15
2023-04-17,S001,P0007,671,1106.0,1,Cloudy,Spring,1035.0,748.0,945.0,1010.5,235.16589888842358,2023,4,2,16
2023-04-24,S001,P0007,1106,1154.0,1,Snowy,Summer,671.0,1035.0,1314.0,942.0,293.3200754579661,2023,4,2,17
2023-05-01,S001,P0007,1154,623.0,1,Snowy,Autumn,1106.0,671.0,748.0,890.0,212.76434538396452,2023,5,2,18
2023-05-08,S001,P0007,623,1008.0,1,Sunny,Spring,1154.0,1106.0,1035.0,991.5,219.18713465894905,2023,5,2,19
2023-05-15,S001,P0007,1008,918.0,1,Sunny,Autumn,623.0,1154.0,671.0,888.5,280.23383093409734,2023,5,2,20
2023-05-22,S001,P0007,918,869.0,1,Cloudy,Spring,1008.0,623.0,1106.0,972.75,240.9527962070585,2023,5,2,21
2023-05-29,S001,P0007,869,566.0,1,Rainy,Summer,918.0,1008.0,1154.0,925.75,224.03924507401288,2023,5,2,22
2023-06-05,S001,P0007,566,658.0,1,Snowy,Spring,869.0,918.0,623.0,854.5,164.71895256264108,2023,6,2,23
2023-06-12,S001,P0007,658,628.0,1,Cloudy,Spring,566.0,869.0,1008.0,840.25,191.6809414974102,2023,6,2,24
2023-06-19,S001,P0007,628,971.0,1,Cloudy,Spring,658.0,566.0,918.0,752.75,168.00272815245273,2023,6,2,25
2023-06-26,S001,P0007,971,934.0,1,Sunny,Winter,628.0,658.0,869.0,680.25,131.53548317216007,2023,6,2,26
2023-07-03,S001,P0007,934,1186.0,1,Rainy,Autumn,971.0,628.0,566.0,705.75,180.9353015122632,2023,7,3,27
2023-07-10,S001,P0007,1186,879.0,1,Rainy,Autumn,934.0,971.0,658.0,797.75,179.74495820467473,2023,7,3,28
2023-07-17,S001,P0007,879,1077.0,1,Sunny,Autumn,1186.0,934.0,628.0,929.75,229.8091599566916,2023,7,3,29
2023-07-24,S001,P0007,1077,1058.0,1,Sunny,Spring,879.0,1186.0,971.0,992.5,134.42346025403052,2023,7,3,30
2023-07-31,S001,P0007,1058,745.0,1,Rainy,Spring,1077.0,879.0,934.0,1019.0,139.13782136189135,2023,7,3,31
2023-08-07,S001,P0007,745,723.0,1,Rainy,Summer,1058.0,1077.0,1186.0,1050.0,127.18752559377403,2023,8,3,32
2023-08-14,S001,P0007,723,938.0,1,Cloudy,Autumn,745.0,1058.0,879.0,939.75,157.52116259940098,2023,8,3,33
2023-08-21,S001,P0007,938,850.0,1,Rainy,Winter,723.0,745.0,1077.0,900.75,192.91168100109158,2023,8,3,34
2023-08-28,S001,P0007,850,470.0,1,Cloudy,Autumn,938.0,723.0,1058.0,866.0,160.35169680008664,2023,8,3,35
2023-09-04,S001,P0007,470,787.0,1,Sunny,Spring,850.0,938.0,745.0,814.0,99.52219183009848,2023,9,3,36
2023-09-11,S001,P0007,787,741.0,1,Snowy,Autumn,470.0,850.0,723.0,745.25,203.61953901005404,2023,9,3,37
2023-09-18,S001,P0007,741,871.0,1,Cloudy,Summer,787.0,470.0,938.0,761.25,203.80280501831564,2023,9,3,38
2023-09-25,S001,P0007,871,704.0,1,Cloudy,Winter,741.0,787.0,850.0,712.0,167.40569484538727,2023,9,3,39
2023-10-02,S001,P0007,704,1007.0,1,Rainy,Spring,871.0,741.0,470.0,717.25,173.39814493433002,2023,10,4,40
2023-10-09,S001,P0007,1007,343.0,1,Snowy,Spring,704.0,871.0,787.0,775.75,72.00636545936005,2023,10,4,41
2023-10-16,S001,P0007,343,746.0,1,Rainy,Spring,1007.0,704.0,741.0,830.75,137.6042029396883,2023,10,4,42
2023-10-23,S001,P0007,746,579.0,1,Cloudy,Autumn,343.0,1007.0,871.0,731.25,286.96617106086495,2023,10,4,43
2023-10-30,S001,P0007,579,992.0,1,Rainy,Winter,746.0,343.0,704.0,700.0,273.14831136216134,2023,10,4,44
2023-11-06,S001,P0007,992,887.0,1,Snowy,Autumn,579.0,746.0,1007.0,668.75,279.6120824761815,2023,11,4,45
2023-11-13,S001,P0007,887,1230.0,1,Cloudy,Autumn,992.0,579.0,343.0,665.0,273.59946393709714,2023,11,4,46
2023-11-20,S001,P0007,1230,797.0,1,Snowy,Summer,887.0,992.0,746.0,801.0,179.05864960956296,2023,11,4,47
2023-11-27,S001,P0007,797,1041.0,1,Snowy,Winter,1230.0,887.0,579.0,922.0,269.9617256822411,2023,11,4,48
2023-12-04,S001,P0007,1041,1452.0,1,Sunny,Autumn,797.0,1230.0,992.0,976.5,186.84485542824092,2023,12,4,49
2023-12-11,S001,P0007,1452,841.0,1,Snowy,Winter,1041.0,797.0,887.0,988.75,189.78299010536637,2023,12,4,50
2023-12-18,S001,P0007,841,1198.0,1,Rainy,Autumn,1452.0,1041.0,1230.0,1130.0,278.3846260122858,2023,12,4,51
2023-12-25,S001,P0007,1198,9.0,1,Cloudy,Summer,841.0,1452.0,797.0,1032.75,298.9898270287251,2023,12,4,52
2022-01-24,S001,P0008,435,807.0,1,Rainy,Spring,599.0,801.0,386.0,709.75,284.7377448343188,2022,1,1,4
2022-01-31,S001,P0008,807,758.0,1,Rainy,Summer,435.0,599.0,1053.0,722.0,266.64583251946823,2022,1,1,5
2022-02-07,S001,P0008,758,899.0,1,Cloudy,Spring,807.0,435.0,801.0,660.5,178.7316424139842,2022,2,1,6
2022-02-14,S001,P0008,899,1051.0,1,Cloudy,Autumn,758.0,807.0,599.0,649.75,168.46240925896092,2022,2,1,7
2022-02-21,S001,P0008,1051,1351.0,1,Cloudy,Autumn,899.0,758.0,435.0,724.75,201.81571626940666,2022,2,1,8
2022-02-28,S001,P0008,1351,1110.0,1,Cloudy,Winter,1051.0,899.0,807.0,878.75,128.8523056319404,2022,2,1,9
2022-03-07,S001,P0008,1110,1306.0,1,Cloudy,Summer,1351.0,1051.0,758.0,1014.75,254.09758624066788,2022,3,1,10
2022-03-14,S001,P0008,1306,866.0,1,Snowy,Winter,1110.0,1351.0,899.0,1102.75,187.85876787274793,2022,3,1,11
2022-03-21,S001,P0008,866,1089.0,1,Cloudy,Spring,1306.0,1110.0,1051.0,1204.5,146.35231463834222,2022,3,1,12
2022-03-28,S001,P0008,1089,587.0,1,Rainy,Winter,866.0,1306.0,1351.0,1158.25,221.14908244590794,2022,3,1,13
2022-04-04,S001,P0008,587,848.0,1,Snowy,Autumn,1089.0,866.0,1110.0,1092.75,180.00254627828738,2022,4,2,14
2022-04-11,S001,P0008,848,908.0,1,Snowy,Autumn,587.0,1089.0,1306.0,962.0,307.84519919379443,2022,4,2,15
2022-04-18,S001,P0008,908,886.0,1,Rainy,Spring,848.0,587.0,866.0,847.5,205.36552777912925,2022,4,2,16
2022-04-25,S001,P0008,886,493.0,1,Sunny,Winter,908.0,848.0,1089.0,858.0,207.68726489604583,2022,4,2,17
2022-05-02,S001,P0008,493,850.0,1,Rainy,Summer,886.0,908.0,587.0,807.25,148.91020784351997,2022,5,2,18
2022-05-09,S001,P0008,850,1310.0,1,Sunny,Spring,493.0,886.0,848.0,783.75,195.41131833477212,2022,5,2,19
2022-05-16,S001,P0008,1310,1441.0,1,Sunny,Winter,850.0,493.0,908.0,784.25,195.63294712292281,2022,5,2,20
2022-05-23,S001,P0008,1441,754.0,1,Sunny,Spring,1310.0,850.0,886.0,884.75,334.42226301489006,2022,5,2,21
2022-05-30,S001,P0008,754,1545.0,1,Rainy,Summer,1441.0,1310.0,493.0,1023.5,435.09424266473616,2022,5,2,22
2022-06-06,S001,P0008,1545,1304.0,1,Snowy,Spring,754.0,1441.0,850.0,1088.75,337.6836537352679,2022,6,2,23
2022-06-13,S001,P0008,1304,684.0,1,Snowy,Autumn,1545.0,754.0,1310.0,1262.5,352.3714895769335,2022,6,2,24
2022-06-20,S001,P0008,684,334.0,1,Cloudy,Summer,1304.0,1545.0,1441.0,1261.0,352.1145646897711,2022,6,2,25
2022-06-27,S001,P0008,334,689.0,1,Cloudy,Spring,684.0,1304.0,754.0,1071.75,420.0082340462708,2022,6,2,26
2022-07-04,S001,P0008,689,1105.0,1,Rainy,Spring,334.0,684.0,1545.0,966.75,556.3064952583845,2022,7,3,27
2022-07-11,S001,P0008,1105,1019.0,1,Cloudy,Summer,689.0,334.0,1304.0,752.75,403.3273071175159,2022,7,3,28
2022-07-18,S001,P0008,1019,1278.0,1,Sunny,Spring,1105.0,689.0,684.0,703.0,315.3421422307316,2022,7,3,29
2022-07-25,S001,P0008,1278,1168.0,1,Rainy,Summer,1019.0,1105.0,334.0,786.75,351.0748970424027,2022,7,3,30
2022-08-01,S001,P0008,1168,680.0,1,Rainy,Winter,1278.0,1019.0,689.0,1022.75,247.19813240934283,2022,8,3,31
2022-08-08,S001,P0008,680,1344.0,1,Snowy,Autumn,1168.0,1278.0,1105.0,1142.5,109.03974810438157,2022,8,3,32
2022-08-15,S001,P0008,1344,1108.0,1,Cloudy,Autumn,680.0,1168.0,1019.0,1036.25,260.1363424565414,2022,8,3,33
2022-08-22,S001,P0008,1108,1682.0,1,Rainy,Summer,1344.0,680.0,1278.0,1117.5,300.5655779803585,2022,8,3,34
2022-08-29,S001,P0008,1682,939.0,1,Sunny,Summer,1108.0,1344.0,1168.0,1075.0,281.73510016798934,2022,8,3,35
2022-09-05,S001,P0008,939,864.0,1,Cloudy,Winter,1682.0,1108.0,680.0,1203.5,421.0601698886597,2022,9,3,36
2022-09-12,S001,P0008,864,834.0,1,Cloudy,Autumn,939.0,1682.0,1344.0,1268.25,321.9796836240867,2022,9,3,37
2022-09-19,S001,P0008,834,979.0,1,Sunny,Spring,864.0,939.0,1108.0,1148.25,370.17687213907215,2022,9,3,38
2022-09-26,S001,P0008,979,1256.0,1,Cloudy,Spring,834.0,864.0,1682.0,1079.75,403.92109377946616,2022,9,3,39
2022-10-03,S001,P0008,1256,595.0,1,Cloudy,Winter,979.0,834.0,939.0,904.0,66.70832032063414,2022,10,4,40
2022-10-10,S001,P0008,595,1335.0,1,Cloudy,Winter,1256.0,979.0,864.0,983.25,192.2730263626882,2022,10,4,41
2022-10-17,S001,P0008,1335,894.0,1,Cloudy,Autumn,595.0,1256.0,834.0,916.0,276.48628657976326,2022,10,4,42
2022-10-24,S001,P0008,894,1453.0,1,Sunny,Spring,1335.0,595.0,979.0,1041.25,334.3754127723314,2022,10,4,43
2022-10-31,S001,P0008,1453,1532.0,1,Cloudy,Autumn,894.0,1335.0,1256.0,1020.0,342.25818714337134,2022,10,4,44
2022-11-07,S001,P0008,1532,662.0,1,Cloudy,Winter,1453.0,894.0,595.0,1069.25,397.2877840222798,2022,11,4,45
2022-11-14,S001,P0008,662,538.0,1,Rainy,Autumn,1532.0,1453.0,1335.0,1303.5,284.74842697838915,2022,11,4,46
2022-11-21,S001,P0008,538,533.0,1,Cloudy,Autumn,662.0,1532.0,894.0,1135.25,424.4772275006835,2022,11,4,47
2022-11-28,S001,P0008,533,951.0,1,Cloudy,Spring,538.0,662.0,1453.0,1046.25,518.7692968298468,2022,11,4,48
2022-12-05,S001,P0008,951,720.0,1,Snowy,Spring,533.0,538.0,1532.0,816.25,480.88278197498437,2022,12,4,49
2022-12-12,S001,P0008,720,1164.0,1,Rainy,Autumn,951.0,533.0,662.0,671.0,195.97108630271714,2022,12,4,50
2022-12-19,S001,P0008,1164,577.0,1,Rainy,Spring,720.0,951.0,538.0,685.5,197.22491390964532,2022,12,4,51
2022-12-26,S001,P0008,577,1634.0,1,Rainy,Spring,1164.0,720.0,533.0,842.0,274.4266750882653,2022,12,4,52
2023-01-02,S001,P0008,1634,607.0,1,Cloudy,Summer,577.0,1164.0,951.0,853.0,258.3215051055571,2023,1,1,1
2023-01-09,S001,P0008,607,541.0,1,Sunny,Summer,1634.0,577.0,720.0,1023.75,477.46718909959355,2023,1,1,2
2023-01-16,S001,P0008,541,623.0,1,Sunny,Winter,607.0,1634.0,1164.0,995.5,504.03339836430183,2023,1,1,3
2023-01-23,S001,P0008,623,783.0,1,Rainy,Winter,541.0,607.0,577.0,839.75,530.1869953139178,2023,1,1,4
2023-01-30,S001,P0008,783,666.0,1,Sunny,Spring,623.0,541.0,1634.0,851.25,523.038797158809,2023,1,1,5
2023-02-06,S001,P0008,666,828.0,1,Rainy,Summer,783.0,623.0,607.0,638.5,102.66287871800108,2023,2,1,6
2023-02-13,S001,P0008,828,1662.0,1,Cloudy,Autumn,666.0,783.0,541.0,653.25,100.85096264620879,2023,2,1,7
2023-02-20,S001,P0008,1662,739.0,1,Sunny,Spring,828.0,666.0,623.0,725.0,96.36389365317456,2023,2,1,8
2023-02-27,S001,P0008,739,771.0,1,Rainy,Summer,1662.0,828.0,783.0,984.75,456.63360585922754,2023,2,1,9
2023-03-06,S001,P0008,771,833.0,1,Snowy,Autumn,739.0,1662.0,666.0,973.75,463.5906060307956,2023,3,1,10
2023-03-13,S001,P0008,833,699.0,1,Cloudy,Autumn,771.0,739.0,828.0,1000.0,442.8656681207072,2023,3,1,11
2023-03-20,S001,P0008,699,974.0,1,Rainy,Spring,833.0,771.0,1662.0,1001.25,442.2249616051394,2023,3,1,12
2023-03-27,S001,P0008,974,506.0,1,Sunny,Autumn,699.0,833.0,739.0,760.5,56.60094227720079,2023,3,1,13
2023-04-03,S001,P0008,506,772.0,1,Rainy,Spring,974.0,699.0,771.0,819.25,116.79718889311371,2023,4,2,14
2023-04-10,S001,P0008,772,1123.0,1,Rainy,Autumn,506.0,974.0,833.0,753.0,199.30378822290447,2023,4,2,15
2023-04-17,S001,P0008,1123,864.0,1,Rainy,Spring,772.0,506.0,699.0,737.75,193.3879951462009,2023,4,2,16
2023-04-24,S001,P0008,864,616.0,1,Rainy,Summer,1123.0,772.0,974.0,843.75,267.1882919091585,2023,4,2,17
2023-05-01,S001,P0008,616,1235.0,1,Sunny,Autumn,864.0,1123.0,506.0,816.25,254.68199124921856,2023,5,2,18
2023-05-08,S001,P0008,1235,1023.0,1,Rainy,Autumn,616.0,864.0,772.0,843.75,212.45293596465163,2023,5,2,19
2023-05-15,S001,P0008,1023,928.0,1,Rainy,Summer,1235.0,616.0,1123.0,959.5,276.7339275670171,2023,5,2,20
2023-05-22,S001,P0008,928,875.0,1,Sunny,Spring,1023.0,1235.0,864.0,934.5,261.11619380395973,2023,5,2,21
2023-05-29,S001,P0008,875,1446.0,1,Cloudy,Summer,928.0,1023.0,616.0,950.5,257.2890721866497,2023,5,2,22
2023-06-05,S001,P0008,1446,807.0,1,Rainy,Summer,875.0,928.0,1235.0,1015.25,158.77945920888837,2023,6,2,23
2023-06-12,S001,P0008,807,1546.0,1,Snowy,Autumn,1446.0,875.0,1023.0,1068.0,259.3311910794131,2023,6,2,24
2023-06-19,S001,P0008,1546,914.0,1,Rainy,Autumn,807.0,1446.0,928.0,1014.0,292.22708065247315,2023,6,2,25
2023-06-26,S001,P0008,914,1199.0,1,Cloudy,Spring,1546.0,807.0,875.0,1168.5,381.3733953314875,2023,6,2,26
2023-07-03,S001,P0008,1199,1109.0,1,Sunny,Winter,914.0,1546.0,1446.0,1178.25,371.7457688618218,2023,7,3,27
2023-07-10,S001,P0008,1109,679.0,1,Cloudy,Autumn,1199.0,914.0,807.0,1116.5,330.6927073079584,2023,7,3,28
